0,0,-4
-0.012579639828735632,0.006188570540559297,-3.9876480412552415
-0.025837086094357153,0.012756539835983714,-3.9723853650845506
-0.028519574427136256,0.01410443573547076,-3.968846362964617
-0.036011052651019504,0.017884103036416327,-3.9587225188708146
-0.03801534138015988,0.01891058156156493,-3.955843558504312
-0.044711242673107596,0.022356775936772037,-3.946082447102524
-0.044711242673107596,0.022356775936772037,-3.946082447102524
-0.048371860554761954,0.024278321029302687,-3.9404992243125787
-0.054816793832209214,0.027710241558719085,-3.9304773757950255
-0.06043858095302692,0.030776578465543887,-3.921457738140449
-0.06781873975397863,0.03489670633084363,-3.9093432158680383
-0.07846315723356126,0.041026440761246064,-3.891402416341672
-0.07919773929401012,0.041470884297136267,-3.8901270295078985
-0.08744564198051341,0.046479202415328484,-3.8757796162051803
-0.09877206006389219,0.053660018803763955,-3.8556176070169728
-0.10449502621354687,0.057532908791212194,-3.8449598129356666
-0.11506634401567284,0.06496055483059812,-3.82465373130869
-0.12182560650850649,0.07007253674238006,-3.8108355013456725
-0.13102478822027186,0.07740933456137852,-3.7911082773312574
-0.13957319670223176,0.08478907587634393,-3.7714438156122503
-0.1436991905226746,0.08867175133517288,-3.7611770991404256
-0.14693513794695595,0.0918689357124514,-3.752770166536151
-0.15153418565789264,0.09660511615083757,-3.7403693470350805
-0.154595888169607,0.09996513531096762,-3.731625489579765
-0.155736632715233,0.10127839499970247,-3.728215879547531
-0.1598939469057039,0.10615817601163378,-3.715545696411681
-0.16482218933471524,0.1123912536095452,-3.6993536570838894
-0.16579662682073956,0.11375697561073152,-3.695800077547505
-0.16979602500577537,0.11949425478633588,-3.680850953223348
-0.17388826406032956,0.1259877156121338,-3.6638124626777366
-0.17508798657239835,0.1281412156240503,-3.6581068259245804
-0.17926990638197363,0.13597151070064423,-3.6372817125161263
-0.17926990638197363,0.13597151070064423,-3.6372817125161263
-0.1841306030038018,0.1466750587374156,-3.608511324141921
0,0,-4
0.0031028086758236755,0.003073379871389946,-4.001818857809273
0,0,-4
0,0,-4
0,0,-4
0,0,-4
-0.004016262234839765,-0.0032197509370421734,-3.9921069291334232
-0.006467903931036757,-0.005207964938224161,-3.985817359102879
-0.01029453477046808,-0.008354991122771773,-3.974574757686667
-0.012080801509251067,-0.009874607162131297,-3.968235525285941
-0.013256418154473183,-0.010893978591936512,-3.9637110024901063
-0.01547864888433913,-0.012841518733093197,-3.9547482632190647
-0.01708520281545922,-0.01427810865184065,-3.947724220552256
-0.021105759961673506,-0.01791996045328722,-3.9292214309473854
-0.025040473218820247,-0.021590098873421754,-3.9089650811110332
-0.02668806677330127,-0.02320671073107887,-3.899371834342058
-0.028183506439284134,-0.0247237852567168,-3.8900999261509464
-0.029845524392192423,-0.026483913934660198,-3.879056384094374
-0.0317634734156097,-0.028651060941324878,-3.8650783054216222
-0.034349283052191086,-0.03190030994472162,-3.8434364788423965
-0.03547584854015447,-0.03368064948158046,-3.8310130129932722
-0.0364109257945583,-0.03547153540164617,-3.8181629860519064
-0.037370278268575786,-0.037917264377311785,-3.8001006177386376
-0.037814152197604325,-0.040135531669607906,-3.7829870757656843
-0.03778797852736249,-0.041718436230436445,-3.770193495831421
-0.03736004402929544,-0.04389893555752502,-3.751852344908743
-0.036040505964708654,-0.04673110668151613,-3.726406016330057
-0.033805985226199216,-0.049136040007600454,-3.702227062770149
-0.03342237606373368,-0.04939284501695867,-3.6992382603101333
-0.03097346471618391,-0.050943157125454844,-3.680760970840595
-0.03037565047094482,-0.05121026255446416,-3.6769681673986385
-0.028221776141826714,-0.05209769049898779,-3.6637415399168423
-0.027912463383206167,-0.0521905236637527,-3.6620419596278504
-0.02615503282301861,-0.05269278460647986,-3.652525809855401
-0.023999395081879586,-0.053143070273184774,-3.641776198899163
-0.02121677513952153,-0.05349479637255914,-3.629098188053788
-0.018315149451047362,-0.053594972183328725,-3.6172437810527884
-0.016837113375415134,-0.053523252706640864,-3.611805671317145
-0.013535277965073238,-0.05324257356911124,-3.600222575628469
-0.008300126576363078,-0.05238835707723811,-3.583694378790092
-0.005391311707443582,-0.05161358810806481,-3.575740646323033
-0.0038560265725872474,-0.05112653649854014,-3.571795718464948
1.664398466680447e-05,-0.04980080661066286,-3.5621166530176605
0.00512630118949518,-0.047746848892658456,-3.5500266371603666
0.007620517917999294,-0.04655445700292758,-3.544408231360209
0.009482496975619953,-0.04559829570269625,-3.5402845846189215
0.013047454068318675,-0.04367196908443278,-3.5324513854417496
0.014619755501306085,-0.04274237219128003,-3.5290309523349728
0.021300782187710962,-0.038641094893522125,-3.5145244674354243
0.027164773847332888,-0.03451342724425982,-3.5018253265397115
0.032359960520466365,-0.03040984986009532,-3.4904556682042776
0.03694579546067124,-0.02640110979948592,-3.480239886239325
0.041245275994956844,-0.022294721054759423,-3.4704730985622745
0.04180147875206643,-0.0217200754992719,-3.46917607737145
0.04402828700403443,-0.0193961049797513,-3.4639647228790857
0.04584507193947383,-0.017423159852063143,-3.459652373786578
